Documentary	Died Young, Stayed Pretty is a candid look at the underground poster culture in North America. This unique documentary examines the creative spirit that drives these indie graphic artists. They pick through the dregs of America's schizophrenic culture and piece them back together. What you end up with is a caricature of the black and bloated heart that pulses greed through the US economy. The artists push further into the pulp to grab the attention of passersby, plastering art that's both vulgar and intensely visceral onto the gnarled surfaces of the urban landscape. The film gives us intimate look at some of the giants of this modern subculture. Outside of their own circle, they're virtually unknown. But within their ranks they make up an army of bareknuckle brawlers, publicly arguing the aesthetic merits of octopus imagery and hairy 70s porn stars. They've created their own visual language for describing the spotty underbelly of western civilization and they're not shy about throwing it in the face of polite society. Along the way, they manage to create posters that are strikingly obscene, unflinchingly blasphemous and often quite beautiful. Yaghoobian shows these artists for what they are: the vivisectionists of America's morbidly obese consumer culture.
Drama	Powal is a boatman in Nemuguri village that is situated on the bank of the river Dihing. Since there is no bridge at that point of the river, Powal's job is assured. For some three generations his forefathers have been ferrying people to and fro. Life goes on smoothly until Powal begins to hear persistent reports about a bridge to be built across the river.
Drama	Brandon is a 30-something man living in New York who is unable to manage his sex life. After his wayward younger sister moves into his apartment, Brandon's world spirals out of control. Shame examines the nature of need, how we live our lives and the experiences that shape us.
Drama	Mancano pochi minuti alla fine dell'Ottocento e, davanti alla cattedrale di Santiago del Cile, un mendicante sente che sta per lasciare questo mondo. Decide così di raccontare la sua storia. Il pover'uomo è Julius Popper, ingegnere rumeno che nel 1860 aveva inventato un nuovo sistema per estrarre l'oro e si era insediato nella Tierra del Fuego, in Patagonia, in nome della regina Carmen Sylba. Molti i personaggi e gli avvenimenti che gli tornano in mente. Dalla maitresse Armenia, sua amante, all'avventuriero italiano Spiro, dal sergente austriaco Novak alla bellissima india Elisa, al gallese Silveira, nostalgico delle cornamuse. Ma la lotta per il possesso del prezioso metallo lo porterà a scontrarsi con i proprietari terrieri e con gli indios. Popper diventa così il "Re dei Paramos (le lande desolate della Terra del Fuoco)" e si circonda di un esercito fantasma che gli servirà per arrivare allo sterminio degli indios, in nome di un falso progresso.
Horror	A young girl pretending to be the deceased granddaughter of an ailing grandmother begins experiencing horrific visions of the dead granddaughter, causing her to slowly succumb to the insanity of illusion and reality merging.
Drama	Two convicts escape from jail after knocking their wardens out and putting on their uniform .They take refuge in a small house by the sea where a painter and his girlfriend ,Eva ,live.The two men ruthlessly kill the artist ,for fear he may give them away to the police and hide in the place where they try to repair an old car.Their harmony is going to be put through the mill ,for Eva is a gorgeous girl with an angel face .It is enough to set the two fugitives' mind on fire.And she wants to avenge for her lover's death.
Comedy	Josef is the valet for Count von Rommer and well trained in the philandering ways of his master. Mistaken for the Count by a maid, Marie, whom he thinks is an aristocrat, Josef shows her a merry time in the Count's Monte Carlo villa. Meanwhile, the Count escapes a situation with Countess von Rischenheim, when her husband Count von Rischenheim makes an unscheduled appearance, by posing as the butler.
Drama	Young Sasha is brought into a state-run children's home because his mother died early and his father spends most of his life in prison. The conditions are like in a penal institution. Sasha tries several times to escape and to search for his father.
Documentary	In 20 years He's directed more films than Martin Scorsese, He's produced more profitable movies than Jerry Bruckheimer, And he's infuriated more actors than Alfred Hitchcock. The ultimate B Movie Documentary, focusing on B Movie Giant Jim Wynorski (and B Movie Celebration Mentor) and his attempt to make a feature film in 3 days.He's directed seventy feature films, but he's never made one... in THREE DAYS .Jim cuts the shooting schedule, has the actors cook their own food. A documentary featuring B-Movie legends Roger Corman, Andy Sidaris, Julie Strain, Julie K. Smith and Stormy Daniels, Popatopolis follows Jim Wynorski as he begins to film one of his many opuses "Witches of Breastwick" Jim's frenetic pace demands 100 setups per day (the Hollywood standard is 20), and he reduces his electric package to just two lights so he can concentrate on the task at hand.A great overview of a true master at work and in many ways a laser sharp dialectic on the state of B filmmaking today.
Documentary	Traveling to the Marshall Islands, Ashlan and Philippe Cousteau set out to solve the mysteries of the Grey Reef Sharks who have survived against all odds in the nuclear testing ground of Bikini Atoll. What they discover is shocking.
Horror	On Mayday 1998 in the town of Dunwich, Massachusetts, Elizabeth gathers together a group of specially selected friends for a rather odd party. It turns out that she is the descendent of a malevolent witch named Lilith who was burned at the stake precisely three hundred years ago. Now Elizabeth hopes to resurrect her dreadful ancestor and has a specific (and murderous) need for the guests she has chosen.
Comedy	Hollywood. An actor and an actress fake a relationship for the publicity in this movie within a movie, only "cut" could be called at anytime! Is it live or is it "Memorex"?! A romantic comedy where entertainment shows are spoofed: Divine intervention suggested and true love is realized with the passing of gas!
Drama	Lambusca, a man from the State of Paraíba, Brazil, goes to São Paulo, looking for a job. But he ends up working for a group of fishy loan sharks, collecting money. In one of his visits, the debtor dies. The police then starts chasing him, believing he had murdered the man.
Drama	'The Receptionist' is a film based on an illegal massage parlour in London, and follows the lives of the employees and clients as seen through the eyes of a Taiwanese graduate employed as a receptionist.
Drama	Troubled teenager Ben (16) unintentionally confronts his father Heinrich (Tukur), a successful German theatre director staging a play in Marrakesh, with his past and his neglected responsibilities. After a falling out with his estranged father, Ben loses himself in the shadowy Medina and sleazy nightclubs of Marrakesh, where he meets a feisty Berber girl Karima (18) and follows her to her hometown, far beyond the city and across unfamiliar and barren land. She helps him gain the courage to stand up to his father.
Drama	May 1944. A young man just out of college returns to his hometown in Luxembourg. Refusing to fight on the German side, he chooses a clandestine life and joins other deserters in an abandoned mine.
Drama	Peasant rebelling, pictures of folk anger - here accent that had to put Ivanovo in a new film. The manuscript of novel was found post mortem Pushkin in his papers. The name he did not have and remained unfinished. Intention of "Dubrovskiy" was prompted by an actual incident. A few variants of upshot of novel were saved. Ivanov became familiar with all and wrote it.
Comedy	The Shannons, a vaudeville act, are performing in a New England town when the local hotel owner barges in and yanks his daughter Tessie, who is in the audience with her boyfriend Chuck, out of the theater. Young Mickey Shannon confronts the father, and the upshot is that Chuck's wealthy father threatens to foreclose on the hotel. The Shannons wind up buying the hotel, but it turns out not to be quite the deal they thought it was.
Comedy	An office clerk, father of four, takes all responsibilities around the house when his busy wife takes up her job specialization. Now his male cooperatives and tenants of the building where he lives are all worried about their future marital position.
Drama	Sonia Reid (58 years old, widow) is an arts professor. Much to the horror of her daughter, Roxanne, she keeps having trouble remembering things. She shows up late to class. She cannot sleep well. She feels depressed. She is slowly turning into a different person, and is denying it. The difference turns into a nightmare as they both realize it is Alzheimer's.
Drama	Fran, the assistant to university professor Paddy, is about to turn 30. She is having an affair with a married minister's aide, Stephen. She returns home to the country town she grew up in and has a fling with an old flame, Alan. She also begins sleeping with Paddy.
Drama	Midsummer night, 1894, in northern Sweden. The complex strictures of class bind a man and a woman. Miss Julie, the inexperienced but imperious daughter of the manor, deigns to dance at the servant's party. She's also drawn to Jean, a footman who has traveled, speaks well, and doesn't kowtow. He is engaged to Christine, a servant, and while she sleeps, Jean and Miss Julie talk through the night in the kitchen. For part of the night it's a power struggle, for part it's the bearing of souls, and by dawn, they want to break the chains of class and leave Sweden together. When Christine wakes and goes off to church, Jean and Miss Julie have their own decisions to make.
Drama	This film looks at the 1950's muscle men's magazines and the representative industry that were popular supposedly as health and fitness magazines, but were in reality primarily being purchased by the still underground homosexual community. Chief among the purveyors of this literature was Bob Mizer, who maintained a magazine and developed sexually inexplicit men's films for over 40 years. Aided by his mother, the two maintained a stable of not so innocent studs. At the end, the film moves into a court room drama as Mizer is tried for running a male-prostitute ring in the early 60's. Clips of Mizer's actual films starring individuals, such as Jack LaLanne and Joe Dallesandro, are included.
Drama	When tragedy strikes, 16 year old, América Campos is sent to Argentina to live with her anti-American grandmother Lucía América. América struggles to find her place with a grandmother she has never known and to hold onto a friendship with Sergio, a neighbor twice her age.
Drama	The winner of the best Indian film at the Osean Cinefan's Festival of Asian Films, New Delhi, 2006, SUDDHA depicts the story of a joint family in rural South India which realizes that it is in it's last leg of feudal existence, when it cannot perform a last rites in a manner in which it was once used to.
Drama	Three lonely next-door neighbours alienate themselves in various ways. Jacek seeks contacts online, his brother Tomek has a brain injury. Magda spends time alone in her apartment. What if they become friends?
Documentary	Silvie Dymáková's raw documentary uncovers the manipulation, humiliation and pressure that exist behind the closed doors of "product demonstration excursions for seniors" in the Czech Republic. The sad heroes of her film show us the non-functional saucepans, unused vacuum cleaners, "wool" blankets and bio-lamps they bought during such excursions for tens or even hundreds of thousands of crowns... and that is the best-case scenario. In exchange for their ID cards, confiscated by sellers, many have signed loan contracts. Despite their shocking experiences, the elderly repeatedly take part in these events in a bid to escape their loneliness or because they can't say no to the offers. Dymáková succeeded in smuggling a hidden camera into product presentations and, with a psychologist and a lawyer, analyzed the high-pressure methods employed. Even while being completed, her documentary sparked a deserved uproar when it became clear that dozens of Czech firms were abusing seniors' inexperience, credulity and certain dependencies.
Documentary	Filmmakers enters Chile in 1985, one of the cruelest years of Augusto Pinochet right-wing military dictatorship. With the excuse of documenting religion and Viña del Mar Festival, they witness the truth about Chile under Pinochet.
Drama	Professor Louis Delage is a kidney transplant specialist. He is so good in his field that his peers nickname him the "great man". But one day, one of his patients die during surgery and Delage starts doubting. Is he actually such a great man? To fight desperation he decides to take in the deceased child while devoting more time to Florence, his hitherto neglected wife.
Comedy	Marta e Nanda sono due amiche, una telefonista e l'altra manicure, che vivono assieme, ma hanno aspirazioni diverse: Marta è alla ricerca del vero amore, quello assoluto; Nanda della sicurezza di un matrimonio. Ma il rapporto tra le due amiche non va troppo bene perchè non appena Marta trova un uomo, subito Nanda cerca di accaparrarselo a scopo matrimonio. Alla fine Marta troverà il tenero Pietro, dolce e gentile. E' il vero amore? L'uomo perfetto con cui vivere la vita? Marta ne è convinta e lo sposa. Ma, come dice il proverbio, non esiste rosa senza spine, e che spine!
