Western	The stagecoaches on the line owned by Colonel Parker are being robbed and the drivers killed, so The Duchess sends for Red Ryder. Businessman Ernest Murphy and his gang of outlaws that include the whistling Chopin, gets hold of the letter that the Duchess wrote Red and hires the Idaho Kid to waylay him. But Red gets the drop on Idaho instead, and then poses as him and joins the gang. Murphy, realizing that Red isn't the man he hired, frames Red for stealing an ore shipment. Little Beaver helps Red escape from the Sheriff and his posse, and they set about to track down the gang.
Horror	Francis, the son of a corrupt TV preacher, tumbles down a hallucinatory rabbit-hole of sex, drugs, aliens, fratricide, and planetary apocalypse in this twisted take on the life of Saint Francis.
Horror	Dracula kills another innocent victim and Dr. Seward decides it's time to wipe him off the face of the earth. Armed with a hammer and a wooden stake, he arrives at Castle Dracula and duly dispatches the vampire Count. Next day, however, Dr. Frankenstein arrives with his assistant, Morpho, and a large crate containing the monster. Using the blood of a pub singer who has been abducted by his creation, the doctor brings Dracula back to life and uses him for his own ends. The Count and a female vampire continue to terrorise the town, so Dr Seward once again sets out for Castle Dracula. Unfortunately, he is attacked by the Frankenstein monster and left for dead. Amira, a gypsy, rescues him and summons up a werewolf to do battle with the forces of evil...
Documentary	The story of the so called Christian-Communist Republic of the Guaranis. Formed by jesuit missions in Brazil, Paraguay, Argentina and Uruguay, between 1610/1767, it congregated about 150,000 indians in almost fifty "Reductions" (the cities organized by the Jesuits). The Christian-Communist Republic of the Guaranis was decimated by attacks of expeditions and mercenaries, and served as excuse for the kings of Portugal and Spain to banish the Jesuits from America.
Comedy	Young female rock singer is not appreciated by her band, gets postcard from Japan saying "wish you were here". Takes what little money she has including ex-boyfriend's rent money and goes to Tokyo. She has numereous cross-cultural adventures and ends up singing with a Japanese rock group looking for a gaijin gimmick. They get their 15 minutes of fame, and our heroine realizes that she has no future there, and will hold them back if she stays. Everyone lives happily ever after.
Comedy	Older but wealthiest man in the village Zivota waits for his Russian bride, but when his freshly single nephew Dragoljub arrives he falls for the girl and takes her away. Nevertheless, wedding happens. Zivota marries local psychic, Dragoljub marries the Russian girl and his son marries his own girlfriend.
Drama	Martin Bonner has just moved to Nevada from the East Coast, leaving behind his two adult children and a life he spent more than two decades building. He's there working a new job as the volunteer coordinator for a non-profit organization that helps prisoners make the transition from incarceration to freedom. It's Martin's first job in two years and he's recently declared bankruptcy. At the same time, Travis Holloway, a prisoner in the program, is being released after serving twelve years. Sent back into the world with nothing, Travis also finds life in Reno difficult to adjust to, despite the help from his program sponsor, Steve Helms. The stories of Martin and Travis slowly converge, as the two men meet and find that they have much in common, not the least of which is an unspoken need for encouragement and support. Their unlikely friendship blossoms but is put to the test when Travis betrays Martin's trust in order to reunite with his estranged daughter.
Comedy	A high school nerd, Jerry Mitchell (Siemaszko) is assigned to write a piece for the school paper about new boy Buddy Revell (Tyson), who is rumored to be a psychopathic nutcase. When Jerry accidentally touches Buddy, he says that they must fight in the parking lot at 3pm. Jerry will just about do anything to avoid the confrontation.
Western	As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil Magua. Fighting to rescue the women are Chingachgook and his son Unkas, the last of the Mohican tribe, and their white ally, the frontiersman Natty Bumppo, known as Falkenauge.
Documentary	Interviews with workers who took part in the 1979/1980 strikes in the metallurgic region called ABC, in the State of São Paulo, led by the man who was to become President of Brazil, Luiz Inácio Lula da Silva, but, unlike their leader, have remained anonymous along the way. They talk about their origins, the movement, and their lives.
Comedy	Manian Pillai Raju is in love with a girl. But his uncle will only allow a person from foreign to marry her. So Manian pretends to leave town and go to Dubai and become rich, while really staying at a lodge in a nearby town to trick his uncle.
Comedy	Based on Tommy Jaud's bestselling novel, this comedy focuses on a dispassionate clerk and his set-backs in life. 29-year-old Simon works in a phone shop, but his thoughts just circle around finding a new girl-friend after being left by his last one year ago. While his Croatian cleaner tries to procure him, his efforts to chat up women in clubs also fail. However, he finds the woman of his dreams (and mother of their future children) in his most hated coffee shop, although not having a clue how to win her heart...
Western	While Indians besiege a U.S. Army fort in 1876, residents of the fort a gunfighter, a stagecoach driver, two Mexican women, and a motley company of soldiers try to come to terms with their pasts.
Comedy	It's about Åsa Nisse, he lives in Knohult with his wife. But one day he finds oil in his backyard, he becomes rich and everyone in town thinks that he should share the oil with them. He decides not to and gets a lot of trouble after that.
Western	A group of five Confederate mercenaries led by Sergeant Will Hansen must choose sides carefully in a small village where they find themselves trapped in the middle of a rebellion. The group is torn as to whether they should honor the powerful military dictator who forces them to spy for him or help the local village fight for its independence. Follow Sergeant Hansen and his men as they make a decision that could cost them their lives.
Western	On a cattle drive Hoppy, camp cook Windy, companion Lucky, and young Artie Peters encounter an eccentric professor. The professor professes to be searching for the evolutionary missing link, but in reality he is a cattle rustler who uses his dynamite to scatter the cattle in order capture some of them. Hoppy and Bar 20 guys ultimately capture the professor.
Horror	Master Lam and his two disciples must battle a horde of Chinese vampires in order to get the teeth dust needed to cure an ailing general. Meanwhile, the general's wife is pregnant, and the evil spirit of an aborted baby wants to possess the unborn child's body for its resurrection.
Western	This series of Lash La Rue "Western Adventure Productions", financed by Southern theatre-owners J. Francis White and Joy Houck, was put together by the husband-wife combo of Ron Ormond and June Carr with much use of stock footage from the Lash LaRue series they had made for Screen Guild distribution a few years earlier(hence the frequent references and use of the town name Rhyolite), and is primarily a confused mish-mash of new footage incorporated with footage from other La Rue films, to the extent that they even cannibalized footage from Western Adventure films before they were through. This one features a prolonged saloon encounter between Fuzzy and a saloon tough, The Bad Hombre(Archie Twitchell), who is picking on a quiet character, Walker (Riley Hill), before Lash comes to the rescue. Walker is an undercover Pinkerton Agent and gets Lash and Fuzzy involved in cleaning up the Taggert (stock footage)/Jackson (new footage) gang, and employs an element(new footage) of the gang using the "tin can telegraph" to relay coded messages, and the old Robert Emmett Tansey stand-by plot(stock footage) of using crooks to catch crooks, which accounts for the "Alexander White" original screenplay credit in the event Tansey took offense at the use of his plot, which he had employed at least six times in the past himself.
Drama	Adapted from The Paul Street Boys, an autobiographical novel by Ferenc Molnar, GLORY is an unusually sensitive evocation of the pain of youth and the senselessness of war. Frail Nemecsek, a lonely boy who yearns to belong, worships Boka, the self-sufficent, charismatic leader of a well-organized gang, decked out in uniforms and sporting their own flag. The perennial outsider sees his chance to win a respected place in Butler's army when their flag is stolen and war breaks out with another gang.
Western	Although the Indians were assured their lands adjacent to the Black Hills by contract, the Whites want to expel them. Meanwhile, gold has been discovered there and the unscrupulous settler, Red Fox, demands of Mattotaupa, chief of the Bears Clan belonging to the Dakota tribe, to reveal to him the location of a cave with gold deposits. Mattotaupa refuses and is stabbed to death by Red Fox in the presence of his son Tokei-ihto. Lieutenant Roach orders Tokei-ihto to Fort Smith in order to negotiate. The son of the slain chief suspects that the Whites are planning an ambush, a fear that is confirmed when he encounters Red Fox there. Tokei-ihto refuses to move to a reservation in an infertile area with his tribe and is incarcerated. When the Dakota Indians have been defeated and resettled, he is released. Tokei-ihto learns of the murder of the senior chief Tashunka-witko. Tokei-ihto now wants to fulfill his legacy, escaping with the subgroup of his tribe to the fertile areas beyond the Missouri in Canada. While the members of the Bears Clan cross the border, Tokei-ihto encounters Red Fox, his father's murderer.
Documentary	In this documentary, the filmmakers follow Vandana Shiva over a two-year period, from her organic farm at the foot of the Himalayas to institutions of power all over the world. Here Vandana Shiva does battle with one of her toughest opponents, Monsanto, a huge American biotech company, when they try to patent an ancient Indian strain of wheat.
Western	In "Undercover Man", Steve McLain (Johnny Mack Brown), an easy-going harmonica-playing undercover agent for the express company, uncovers a gang of stagecoach robbers, led by Ace Pringle (Ted Adams), hiding behind the his stature as a town leader, and an easily influenced and dumb Sheriff (Horace Murphy.
Documentary	What do the Shroud of Turin, Elvis's Graceland, and a flag flown barely a moment over the U.S. Capitol have in common. Mana - that sacred, spiritual power thought to reside in a person, place or thing. Belief is not just religion, say filmmakers Friedman and Manley. It drives the stock market; it determines how we encapsulate history and our personal memories. It underlies racism and war... A trip around the amazing world of power objects, from the sacred to the absurd.
Western	When his father dies, rodeo star Dan Bennett returns to his ranch but hires on as a ranch hand. A horse known as the White Outlaw is the leader of a herd of wild horses and Dan's obsession now is to capture and tame that horse. Foreman Christine Johnson learns of his true identity and that he plans to sell the ranch after taming the horse. Her objective now becomes to keep him from selling and she starts by releasing the White Outlaw he has just captured.
Horror	A hippie girl wandering on a California beach is taken in by a Korean War veteran who lives in a nearby mansion with his sister. The girl soon begins to suspect that the mansion is home to some very strange goings-on.
Horror	Set in 1815, a young Englishman touring Europe encounters more than he bargained for. His pursuit of the beautiful Countess St. Alyre brings him into contact with the Marquis D'Armanville and other odd characters. A series of bizarre murders occur, bringing our hero to the borderland of nightmare.
Horror	Louie's, a stunning model of the 1930s, hangs herself in a glamorous Miami Hotel, The Tides, comes back 60 years later when the now-derelict hotel is scheduled for demolition. She decides to pump a little lifeblood, literally, into the aging resort. Using her sexuality as bait, she prowls the Miami's nightlife for fresh meat, leading to a night of sex and suspense that guarantees eternal life for Louise and her all consuming passions.
Comedy	A charming and ambitious young man finds many ways to raise himself through the ranks in business and social standing- some honest, some not quite so. If he can just manage to avoid a certain very predatory woman...
Horror	In a side-show circus owned by Lon, the greatest attractions are the deformed people that are bonded with Lon as family. When a group of five outsiders join the circus to work in security, they actually are criminals that intend to steal one week ticket sales. However, the greedy and sexy slut Lucy finds that Lon owns a fortune and convinces her partners that she could seduce Lon, get married with him and later kill him to become the heir of his fortune. When the youngest freak is murdered by the gang, the side-show performers seek revenge and join forces to hunt each criminal. Then they capture Lucy and transform her into the next attraction of the show, the Worm Woman.
Western	Government man Fiddlin' has joined Wolf's gang and Banty has become his friend. When Fiddlin' objects to Wolf's kidnapping of Ann, he is left in a burning building. Rescued by his horse Tarzan, he convinces Banty to help bring in the gang.
Horror	The final installment of the "Three Mothers" trilogy. A young American art student, Sarah, "unwittingly opens an ancient urn that unleashes the demonic power of the world's most powerful witch. As a scourge of suicides plague the city and witches from all over the world converge on Rome to pay homage, Sarah must use all her own psychic powers to stop the 'Mother of Tears' before her evil conquers the world."
Documentary	Depicts the experiences of two elderly people in their first month at a home for the aged--a man, isolated from the world he knew, and a woman, wrenched from a family setting. The film focuses on the feelings of the two new residents in their encounters with other residents, medical staff, social workers, psychiatrists and family. A touching, sometimes painfully honest dramatic experience, it is valuable for in-service staff training, and for all other audiences both professional and non professional, interested in the problems of the aged.
Western	When his best friend dies of an heart attack due to permanent stress at work, the Japanese businessman Yutaka Soto quits and fulfills himself a dream: he buys a ranch in Montana to live on. However the ranch turns out to be due for demolition and the welcome by the people is less than friendly: Hotel owner Cord Wingate wanted the ranch himself and now sabotages Yutaka. Only veterinarian Jessy and an old Cowboy help him.
Comedy	Chuck, one of the gang, is working undercover in a prison to try to expose corruption. After he is badly beaten, the boys strike a deal with the newspaper's editor: he will see that they get a phony conviction and are sent to prison, and they will finish the story that Chuck was working on.
Drama	Through the decadence of a once noble and rich family, unable to plan the future of their members and the application of their resources, one can see the decadence of the Portuguese empire, starting with a badly planned invasion of Africa in Alkacer Kibir (Maroc, 1577).
Comedy	Antonis is a wealthy peasant who finds out that his son spends money and time partying instead of studying. He decides to visit him and restore him to track but instead of achieving his purpose, he falls into the trap of sweet life too.
Western	Stanton, backed by the citizen's peace patrol making him the only armed man in town but actually the head of a gang of crooks, has Julia Beck elected mayor as an honest front for his activities. Her father, Walt Beck, sends for Steve Drake/The Durango Kid to help fight Stanton, but Stanton has Beck killed and Durango is blamed. The Texas Dynamo, a gunman sent for by Stanton, dies on the trail and Steve rides into town posing as the Texas outlaw. He convinces Julia of Stanton's double-crossing use of the peace patrol, but not before Stanton also frames her brother, Bill Beck, for a robbery.
Western	"Dan Claibourne ( Tim McCoy ) refuses to fight against his state when Tennessee secedes during the Civil War preliminaries. His sweetheart brands him a traitor. Dan joins Morgan's raiders of the Confederate Army and gets an opportunity to rescue the girl during a raid." "Motion Picture News Booking Guide," in Motion Picture News, 15 Apr 1930.
Drama	A young teacher comes back home after a mountain trip, and finds his wife missing. Noone has seen her since the day he left for the trip. The police starts an investigation starts to find out what has happened.
Horror	A scientific expedition searching for fossils along the Amazon River discovers a prehistoric Gill-Man in the legendary Black Lagoon. The explorers capture the mysterious creature, but it breaks free. The Gill-Man returns to kidnap the lovely Kay, fiancée of one in the expedition, with whom it has fallen in love.
Horror	Fright Land amusement park is closing down for the last time. Lack of business and interest have lead to poor sales and no profit. The park's owner, Mr. Hyde (played by Doug Bradley) devises a scheme to sell tickets once again. He hires two backwoods Appalachian men to break into the park after hours and gruesomely dispatch the park's employees. Hyde believes the murders will create a media sensation for the park. People will buy tickets once again just to see where it all happened. Once it's done, they can even begin to sell souvenirs and theme rides based on the murders.
Horror	Chronicle thirteen brutal murders of random people following one after another. Anonymous man, inherent bicycle, living in an abandoned shed by the river, spending time on the observation of factory chimneys, listening to the sounds of airplanes taking off. Among raped and murdered victims of the silent man are different people - from police officers lured to the shed.
Comedy	Five months after the birth of his son, Mel Coplin remains unable to name the child until he has met his own biological parents and discovered who he "really is." He, his wife Nancy, and his social-worker-in-training Tina Kalb jet off to California to meet his birth mother--who turns out not to be his mother, due to an error with the agency's adoption records. The quartet sets out in search of Mel's real parents, with tensions growing because of the sexual chemistry lacking between Mel and Nancy and growing between Mel and Tina.
Comedy	Lalau (Gregorio Duvivier) is presented by the country's interior with his show jokes, whose main theme is her father, Ramon Velasco (Tarcisio Meira), an actor who always gets into shenanigans. One day, when present in Ceará, Stan receives a tempting proposal by Flora (Flávia Alessandra), which offers $ 100,000 so he pretends to be a famous guru in a motivational speech in Rio de Janeiro. He accepts and goes to Rio without telling his father. After seeing his son on the cover of a newspaper, Ramon decides to go after him and creates many characters to ensure their part.
Drama	The Black Rose Gang led by Nasty Woman (Tokuko Watanabe) is providing Japanese girls as prostitutes for the USA, taking them from a reformatory school. Those who refuse are submitted to torture and killed. The physical examination and the training of the girls in the nude are actually scenes of mysoginist torture. A tough and determined girl, Maya, leads the revolt, and vicious sword and dagger, and hand to hand fights against male and female baddies. Maya and her group defeat and destroy the Black Rose Gang amidst bloodshed.
Comedy	Farmer Ihalainen must go borrow matches from his neighbor. On the way he meets his friend Vatanen, who wants to marry the neighbor's daughter. Ihalainen promises to speak for him, and when the marriage is agreed, both men go to town to prepare the wedding. On the way they celebrate a bit, and arriving drunk at the town they end up in jail. Having broken havoc all around, they are released with the help of an old friend, widow Makkonen. To Vatanen, the widow now seems like a better option for marriage, and things get even more complicated when the villagers hear rumors of the men's death, and start reorganizing their lives. Ihalainen still has no matches...
Horror	The sadistic tale of a lonely, mentally handicapped boy who befriends his reflection in an antique mirror. This demonic creature orders him to go on a murderous rampage to kill the people he loves most.
Horror	A former Hittite (a member of an Amish-like sect) dies in a mysterious tractor "accident", and his widow is left to face the frightening Hittites who view her as "the incubus" and may have sinister designs on her.
Documentary	Separated by the distance of the countries where they live, four young people are united by their desire to overcome obstacles to conquer their dreams and passions in search of a better life.
Documentary	Punctuating the skyline of the African plains with their distinctive silhouettes, giant termite mounds support an abundance of life, and not all of it invertebrate. The Oscar-nominated Mysterious Castles of Clay provides a dramatic and enthralling insight into the diverse ecosystem these towering monoliths help sustain.
Comedy	The head of a big engineering firm is a workaholic who neglects his pretty young wife - leading to her joining an "escort" service as a means of sexual relief. All is well, until the escort service is hired to entertain the engineering firm's clients at a swingers' party.
Western	Monte Walsh is an aging cowboy facing the ending days of the Wild West era. As barbed wire and railways steadily eliminate the need for the cowboy, Monte and his friends are left with fewer and fewer options. New work opportunities are available to them, but the freedom of the open prairie is what they long for. Eventually, they all must say goodbye to the lives they knew, and try to make a new start.
Comedy	Conrad Crusenhielm is a Count who is engaged to be married to Margareta. When he is having his bachelor party, he is hit on the head and loses his memory. A deserting private marine, by the name of Karlsson, beats him up and changes clothes with him and makes it look like Conrad Crusenhielm has been murdered. Some other marines find Conrad and, since he is dressed like a marine, they think he is the marine 325 Karlsson. In addition, he cannot prove the opposite, since he has lost his memory. During a voyage to a foreign country, he has to be taught everything about being a marine, including not to speak snobbishly. During the voyage, he encounters many events, particularly the Corsican girl Lucretia, whom he will not be able to explain to his fiancée Margareta, if he would regain his memory.
